source_id,verdict,in_footprint,l,b,ra,dec,phot_g_mean_mag,nss_parallax,period_d,significance,class_det,cuts_eb26,det_dr2,det_dr1,det_hard,sep_arcsec,ero_iauname,det_like_0,ml_flux_1,ml_rate_1,log_fx_fopt,l_x_erg_s,hr1,hr2,hr3,dr1_rate_1,rate_ratio_dr2_dr1,uid_dr1,flag_opt,nway_p_any,nway_sep,notes
2707427266048619392,SPURIOUS,False,70.14760716017534,-42.85057942487884,336.9904080086383,4.8484074106817925,14.964681,0.9536911787259434,1278.4098952434008,6.844654,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
445356433215633536,CONFIRMED,False,146.30048799709124,0.5395300016201369,56.89698164806051,55.20931518007618,14.914887,1.185024010271152,1007.4333819590094,13.720748,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
414154831541012224,SPURIOUS,False,125.27956176356405,-3.550905717338448,17.444134851123213,59.23722621227589,13.011899,0.4678437015083907,873.5349491646922,32.165005,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
3105826332188487808,CONFIRMED,True,215.6252691838312,-1.652690222046702,102.6156006617506,-3.150251628736989,11.862247,0.4117530490328688,1584.593445716372,7.688575,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5237045974156042368,SPURIOUS,True,294.0304976239727,-4.229918082284359,170.9467410764299,-65.575500717811,13.288226,0.4324655566144705,883.8318178891777,12.28771,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5452153810508370944,SPURIOUS,True,276.78912296415933,26.83117254457536,165.7184643577858,-30.47173267890824,14.354143,3.5159397127760696,769.3421108973868,24.7352,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2197825891700923520,SPURIOUS,False,100.57935585809284,-0.0369837503120143,330.85441430845106,55.36818741835431,12.374277,0.4594530314769851,590.4254687997973,38.914806,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5967831635899924480,CONFIRMED,True,341.8312020267288,2.9572561333873373,250.3078473453537,-41.92729967406879,14.54758,1.1543213422210417,716.0999933805186,23.562654,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
190921776028568064,CONFIRMED,False,170.14966246095835,4.035573096745594,84.26487294876341,39.42620331210339,12.817952,5.70920354818477,205.3843423147312,30.077003,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2212576974046913280,CONFIRMED,False,111.05580232483474,6.3264215995231545,342.22841585820487,66.33101345255896,11.386558,0.6884223671051385,753.8809352427447,42.140537,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1844729174222535936,CONFIRMED,False,71.99763736492646,-12.562323348268526,314.88729917345154,26.633126329791327,12.382786,0.5235015346328291,706.3421807999085,15.839739,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2041415517917809152,CONFIRMED,False,59.85358913824323,12.70580961276752,283.23181946909153,29.563339699240224,17.081455,2.0453712048632604,822.1489220763015,25.160923,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2995037723803290624,CONFIRMED,True,221.2362359176468,-20.233702363812053,88.01904729242243,-16.159447813823512,10.798859,2.865661401616427,396.6278243058528,11.271502,3,False,True,False,False,1.77,3eRASS J055204.4-160933,37.97517013549805,4.551337063306293e-14,0.04888135939836502,-3.6523174002850043,6.632709233583587e+29,0.6038099147460421,-0.7285668255407591,-1.0,,,0,0,0.7865251898765564,1.7635129690170288,"synthetic no_coverage store, scenario no_coverage"
5323256133941587584,CONFIRMED,True,273.1168572746463,-5.4109750564014405,134.91252276935413,-54.266530832738695,12.189819,0.4451442425595321,513.9979046382145,32.85103,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
4303914885419294464,SPURIOUS,False,51.49376361216468,-9.54470202662174,300.1339226521346,11.757876201360205,12.12188,1.4404085995367204,3094.3975668811336,5.198296,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
4532641685136021760,CONFIRMED,False,53.210035224387646,11.969189245853691,280.988669091576,23.347595673369952,12.49168,7.481542198951597,1651.386160594735,13.106705,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1578739032079337472,CONFIRMED,False,120.1015087990758,58.05254365865908,195.7684526358076,59.01171421117972,15.500442,3.3250678871052988,177.39431734005777,28.637133,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
408290659294656896,CONFIRMED,False,132.80120021311456,-7.679362309104028,29.61676556559633,53.90301538341264,9.38274,0.867530048946549,836.335637124263,42.074635,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6453094358292937984,CONFIRMED,True,336.91780326030533,-40.4486548715303,317.11305517951087,-59.02617071713681,9.621247,7.563232931542887,330.00841638930245,209.47134,3,False,True,True,False,2.2,3eRASS J210827.2-590132,333.54248046875,3.547461532426438e-13,0.38099735975265503,-3.2315835051997377,7.421718030042619e+29,0.6011999562457165,-0.3771980880247662,-0.7539449374173927,0.3075685203075409,1.2387397753570226,131715000025,0,0.9819749593734741,1.8652868270874023,"synthetic no_coverage store, scenario no_coverage"
6222363389392306432,CONFIRMED,True,330.76009468506555,28.76701401206013,220.4882041601098,-28.065742834771285,6.5346084,3.306090021198952,759.7022998252465,38.55482,3,False,True,True,False,2.35,3eRASS J144157.2-280358,35.006431579589844,6.33545069162432e-14,0.06804274022579193,-5.214379124817905,6.936651455503624e+29,1.0,-0.3044534722866415,-0.12527112548379657,0.07545280456542969,0.9017920621729568,122211700150,0,0.9476617574691772,2.3301732540130615,"synthetic no_coverage store, scenario no_coverage"
5727389574127623296,CONFIRMED,True,233.68304201937676,13.58984430846952,124.8008193399561,-11.499550151378264,15.960393,4.998095368996692,308.7034065341478,36.157486,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
918884823934253568,SPURIOUS,True,183.74493791721287,28.133999142848857,119.0524067587809,36.70859152989713,15.699087,5.411458387825565,566.0399455363885,62.415565,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5989922130185469696,CONFIRMED,True,335.0882276121667,2.9560618987589846,243.7944280983509,-46.79806889924505,16.153227,1.965096287168728,665.0918327518544,22.732111,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2033714366725377536,CONFIRMED,False,67.14619961871945,2.5889539667629533,297.5081867032687,31.366945594556547,12.755447,0.3708931596723842,930.8926522570116,27.293394,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2177591510494987776,CONFIRMED,False,96.87466630612694,3.078506170158245,322.3334454964499,55.37214258924323,13.248944,0.4219443217619269,1333.8795013005465,14.686799,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2141555218744505856,SPURIOUS,False,86.51999151739689,17.482185914935354,291.1650842050433,55.09831202637968,16.415573,5.383641916498307,639.1016056327444,67.60744,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5838799926283672704,CONFIRMED,True,302.77974710860184,-10.587859348823072,192.33407384997795,-73.45898838528048,16.914677,1.4775988358471683,1069.1157349172486,5.594306,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1806712730758727424,SPURIOUS,False,55.76063407638439,-10.850821547713153,303.51782289275184,14.671787376130016,12.914227,0.6393775817449623,771.7340487052915,11.974769,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2164592289448420224,CONFIRMED,False,90.34632544305168,-1.7247085250634988,320.2087777178198,47.37735690704949,12.150999,0.915143279245895,919.3437639697364,6.2929864,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
3947593059814523776,CONFIRMED,True,284.7268354860994,80.67989719070857,189.8056613653673,18.242856340558056,15.63235,4.335109206023015,447.3964368397389,58.630566,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5351606255306218752,CONFIRMED,True,285.3817458401167,0.9043994808221222,158.96352754107994,-57.27331072431436,13.974308,0.5993864867050807,1534.9543542772565,5.12005,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1103388063397068672,SPURIOUS,False,151.61825255682328,22.696701651220067,99.54647566266694,63.66725679455231,14.670485,5.22090291716905,682.3856764558076,97.950645,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
720485063167745792,CONFIRMED,True,180.80262874816663,41.31463326756737,135.37232029430734,41.03720122080435,16.863401,0.4485205819723849,31.317983997058285,27.889599,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5829927211057692544,SPURIOUS,True,325.79969477052003,-10.671962790240748,249.85244892900744,-62.91054350034254,11.7947855,0.874484925646649,977.4126350607244,33.667084,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5843766042361427840,SPURIOUS,True,304.2387113519149,-7.949296252604647,196.7939448484777,-70.78110373489979,13.053161,0.8375691915616235,873.0470854776333,52.495743,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5969818139864026112,CONFIRMED,True,343.9758526307797,2.606448441441993,252.5131668746408,-40.52683802670496,11.871941,0.6390461276308306,736.4715562877025,22.468513,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
224440529738756864,CONFIRMED,False,154.49354701765463,-13.639429259560238,53.74795872696711,39.00786523849853,12.22751,0.4832757545216887,938.7556809824508,20.370216,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5849042289452909824,CONFIRMED,True,314.9173373395012,-5.110499763782499,222.3991883008237,-65.19536913696345,13.9958315,0.2344824901840982,853.3525971771796,29.10638,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
990510962737172864,CONFIRMED,False,158.49328357376882,25.84545645074805,108.766199205739,58.251262171366506,14.281618,4.104458594002577,214.4990029887008,66.962944,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
4919627172026823168,SPURIOUS,True,311.8800432332952,-59.44654128391639,4.490273149598839,-57.096330751511296,15.886507,4.050191034228087,446.750132101593,54.774643,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
518192515852496512,CONFIRMED,False,129.8844369971187,3.574021954579577,29.814417753798324,65.52619089440444,16.223152,2.397073900079145,1212.862987365677,8.3997965,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
392999682364131200,CONFIRMED,False,115.67844508463465,-14.843495804027697,2.463481476280148,47.4417460023022,14.857751,1.9203543520284343,643.9892830607633,14.044718,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2037181676598170752,CONFIRMED,False,58.75906243055983,10.131919364093529,285.37920028178826,27.509648143108222,16.113958,2.513627249318322,903.310891499058,13.517267,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6475995536231871232,SPURIOUS,True,349.8193164870892,-35.82987756131157,307.2466113680137,-49.47008142731016,16.326313,2.0208494006494755,960.9769131615128,11.143461,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2067909036560727680,SPURIOUS,False,80.72148537201015,0.6961181205434709,308.807083893873,41.65851606263044,17.756834,3.5028268952478494,744.0461879080436,14.000489,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2051443819881554304,CONFIRMED,False,69.53400182737339,8.54853679646815,292.6203038253854,36.3377634376962,13.818821,1.1846446517099651,503.3347710398873,33.404823,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
3014334805705264384,SPURIOUS,True,211.2994632920881,-25.42752106555749,79.28839033901238,-9.95574477172743,15.615945,1.2232143360313594,969.6992123193368,5.3204274,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
4116942928809863168,CONFIRMED,False,4.756328385906977,4.153915912510195,265.24108629625863,-22.7118483589012,13.0554495,0.2822078799168495,1073.603218445826,6.3710065,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
4864981474190886016,SPURIOUS,True,240.5548466988608,-42.13352886598575,69.0345754611381,-37.72782194932613,16.983252,3.2959294103049377,508.71380543615817,36.2971,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
437009147094457088,CONFIRMED,False,143.46327045126415,-11.999524848115074,42.50712416587235,46.09116488032508,9.324594,0.5289067540108874,1426.3744053856933,10.0082855,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6793383552004685568,CONFIRMED,False,12.6765398779141,-35.64121700139783,309.9688547661537,-31.071513176183718,15.404073,2.657714581152449,532.5460641578494,37.92931,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
4585318393866324864,SPURIOUS,False,54.67140687950464,16.900143199191586,276.6227443340031,26.61289956622205,15.448176,2.9981470658194125,955.9129352800112,22.150229,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5067681704106984192,CONFIRMED,True,230.01804734115925,-70.19765745683763,35.09827384002779,-31.17176810376428,15.234317,2.140498448000949,984.5993387894894,13.856552,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
3047635233349460736,SPURIOUS,True,224.87820616457665,2.254916824662368,110.39569896921854,-9.563415878997596,14.424766,7.477969744735075,231.9774558734138,65.361984,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
3066929184209527040,SPURIOUS,True,226.82379167497385,19.861552405949567,126.7987254220853,-2.639254953809416,15.118164,4.717149057380589,291.0389824965209,41.449444,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2106634665023950592,CONFIRMED,False,73.79335378931322,17.9335254936949,283.6386558230659,43.977251383259286,12.104291,1.127685524758587,1084.4094900420284,5.5310774,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2244585200640231424,SPURIOUS,False,98.19286416871472,15.86948037593774,303.91743536975986,64.4471983344087,15.39175,0.5831836343479528,1531.343342563673,5.3420563,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
3603164239185631488,CONFIRMED,True,314.7619789786765,43.35974145818382,201.9120673499929,-18.67868458828488,15.80657,3.7673852877691743,590.7433486399237,45.20411,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6039431798733297024,CONFIRMED,True,342.43960874616886,16.6526606887186,238.689233494768,-31.81586106544625,15.909182,3.2145080028035853,632.2947446009479,38.899048,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2852726284550996352,CONFIRMED,False,106.8013001710054,-34.72416573045204,358.1038581667645,26.292022973627624,14.58791,1.0497867244377312,19.896257707709832,20.176506,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6435738292372386944,CONFIRMED,True,325.30198835592955,-20.74704983741034,270.33643618300937,-68.61817881736076,11.654328,0.5681407202904225,1716.058357467741,8.223856,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6194754235805432192,CONFIRMED,True,314.34935269277,37.911760347720026,202.7096261857698,-24.08491788080121,17.027695,0.8207946793480368,53.38033003331247,20.205889,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5919606226960721792,CONFIRMED,True,336.42608332636024,-13.508352286278448,266.074169310575,-55.9120420334832,17.281603,3.650292962934524,906.2955775911074,13.589324,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5931154500665666816,CONFIRMED,True,334.0610414595572,-3.597934377235551,249.96564180249607,-52.08723644824213,17.69019,0.9623217908028548,15.862988256899408,22.723616,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6383421673694883328,CONFIRMED,True,317.78016582563487,-41.39965891400858,336.164607425891,-71.23510809494775,15.86812,1.5995549549716777,747.803456409146,28.48607,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
4812622425535342080,SPURIOUS,True,247.04367340699736,-37.22882116946739,75.93288984599694,-42.32047637053817,16.156942,1.584207751954051,1722.821996448234,5.4039583,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5438991385016126464,SPURIOUS,True,264.289217586613,16.155057165297197,147.37348569557398,-32.73871834599828,9.652543,1.3130813686993046,884.0726581616348,6.297788,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6237491295003717888,SPURIOUS,True,341.8754835364416,23.277446241413024,233.29881806791548,-27.10745196172907,10.763503,2.645979269553701,714.7467679054504,8.44211,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
4142263208424467200,CONFIRMED,False,8.95483783309827,16.167519662187324,256.9775322597052,-12.732239983612349,16.188366,5.5267453601976895,464.8803765924577,26.828905,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2183428714641582976,CONFIRMED,False,90.6156857454683,8.224272053947004,308.51080145090185,54.05986073887731,13.356788,0.3223108496949054,1009.2749596915174,11.907518,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6680744388236161408,CONFIRMED,False,0.8927884495578178,-34.825544204141664,306.8500996204299,-40.38932106927683,11.879363,2.720532696988933,1098.385226524316,16.916473,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1835153733635133056,CONFIRMED,False,64.41191985962467,-2.26607278406056,300.6303361085478,26.51035110076756,15.190899,2.9365388880386947,207.88264419922987,26.751406,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5591318172608607232,SPURIOUS,True,248.02775611888453,-8.151154967901201,112.2076961925335,-34.83235573802622,17.1045,2.5738028087812235,24.94616570444552,20.878862,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
237123946120895744,SPURIOUS,False,153.74586718310877,-11.01297053799258,55.06528422501858,41.54205747984935,11.92832,0.9281564419813072,953.6791584302108,34.21058,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6594897135975007360,SPURIOUS,False,3.9297582416354415,-57.25731978634979,335.9143233445932,-38.0914198069238,13.836686,5.703215488509458,999.9978873110456,24.931564,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2198921555035892864,CONFIRMED,False,100.64780943158736,1.2686192641587222,329.546885351498,56.45092512622616,14.836785,4.138957775153975,321.1355100698093,88.802414,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1957522368397970432,CONFIRMED,False,95.72624691147487,-13.935565029793596,336.73407710509133,41.17932564672596,16.274778,0.965036760181862,871.5580015503174,23.000042,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
2823450000755255040,CONFIRMED,False,104.86541643533428,-39.801645311187606,358.0750908730821,20.98640930923159,16.473404,1.844064158459244,902.711352579868,33.709003,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6601396177408279040,SPURIOUS,False,14.273850687883408,-58.1279638464376,336.46845437143776,-32.518801819420325,14.070855,1.482519434388983,533.497769932878,10.821395,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
6363603045324666112,SPURIOUS,True,312.98473775593106,-25.153853179917284,272.7694630032729,-80.76496014447847,11.612373,0.6114113811829764,721.3022699480314,15.768896,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1558816053182624896,CONFIRMED,False,101.9693143600748,64.82110592850972,206.56179741092663,50.01734819107453,13.919358,16.429207055594816,1140.0645688478985,29.67108,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1968247554578133376,CONFIRMED,False,84.3301066208024,-5.927733492228986,318.5859762377819,40.14438922485621,9.733814,0.8401888723067258,1257.846451646176,15.060895,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1908022526714494080,CONFIRMED,False,96.61045161941716,-17.547239137165786,340.1386938452398,38.54435349778353,14.256129,1.143537415604403,714.6474673925902,8.532324,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5329908767714982400,CONFIRMED,True,265.6899625295939,-1.2897121906910851,132.4003662325703,-45.93832437763819,15.78233,0.7382302610553976,705.4860812774049,30.394854,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
438715314264827008,CONFIRMED,False,142.15849646821667,-8.943650658483145,42.84898030759257,49.39742537290761,10.870805,0.8887113158115473,1456.4017084924058,6.064149,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
5959603097090964992,CONFIRMED,True,346.5020863902172,-3.1595522607132067,260.66148459775815,-41.98807606538066,15.465656,2.0204475328763114,25.22729708025345,21.115923,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
1615313186864479360,SPURIOUS,False,95.22640686839756,46.68694296313557,233.57159878927803,60.72731895700433,15.360922,8.16088542407916,172.38275345101073,48.70178,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic no_coverage store, scenario no_coverage"
