cand_set,name,RA,DEC,POS_ERR,l_deg,b_deg,match_type,direction,DET_LIKE_0,DET_LIKE_0_D1,ML_RATE_1,ML_RATE_1_D1,ML_FLUX_1,ML_FLUX_1_D1,R,epoch_ratio,amp_cons,epoch_amp_cons,rank_amp,z_var,approx_erass1_rate_lim,implied_min_rise,gaia_source_id,gaia_sep_arcsec,gaia_G,gaia_bp_rp,gaia_plx,gaia_plx_err,gaia_pmra,gaia_pmdec,simbad_main_id,simbad_otype,simbad_sep_arcsec,first_guess_class,caveats,verdict,verdict_detail,verdict_evidence,dossier,forensic_class_v2,ul_presence,nway_p_any_gdr3,nway_p_any_cw2020,hard_detlike3,verdict_sources
pair,3eRASS J130304.4-770704,195.76862657582063,-77.11785277668157,0.477642604341225,303.6008602932153,-14.261221659021505,strong,rise,9870.595,351.63824,2.3712242,0.39728168,2.2078437e-12,3.6990845e-13,6.094307036190541,8.493882925316049,5.390151064907642,7.496889848111824,7.496889848111824,29.28554818324043,,,5.789026065680783e+18,1.428848,12.315365,2.118597,5.5928,0.1913,-21.494,-8.372,2MASS J13030444-7707027,TT*,1.5114087392336373,SIMBAD:TT*,,IDENTIFIED,2MASS J13030444-7707027 (TT*),"SIMBAD TT* at 1.5""",False,,,0.9791044,0.99837065,310.79993,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J155120.8-283225,237.8368788791309,-28.540484340332,0.6690287219608154,344.1603542666618,19.584708224678828,strong,rise,1539.0916,27.194689,1.1849532,0.15918235,1.1033084e-12,1.4821449e-13,7.600751451379081,10.15921569737072,5.6028342118752015,7.460343386659923,7.460343386659923,14.260781506667618,,,6.041393636711941e+18,2.230425,14.548872,2.661458,9.158,0.0301,-26.906,-30.842,,,,Galactic-star/CV? (red-dwarf locus: flare star?),,PLAUSIBLE-CLASS,Galactic flare star / CV (red-dwarf flare locus),Gaia plx 9.16+-0.03; prior X-ray: none,False,,,0.9548533,0.99474263,14.146755,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J142139.6-295321,215.41521478790816,-29.889317488003982,0.7713869379331807,325.2884169211882,29.03598881843153,strong,rise,1109.7449,30.664587,0.7905131,0.12320524,7.360457e-13,1.1471623e-13,6.551340239139742,9.853795490293551,4.910061439016608,7.336420272513689,7.336420272513689,12.755846890107208,,,,,,,,,,,eRASSt J142140-295321,ev,1.36769236411578,SIMBAD:ev,,IDENTIFIED,eRASSt J142140-295321 - published TDE candidate (IMBH),"already reported: X-ray-selected TDE candidate with ATCA radio study (arXiv:2504.08426); quasi-simultaneous optical transient, possibly off-nuclear",True,,,0.0,0.0,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J122150.2-533805,185.45919286395105,-53.63486761045006,1.06333707576921,298.49752523614137,8.981821474600805,strong,rise,410.25204,8.457336,0.25287855,0.03340272,2.3545488e-13,3.1101227e-14,7.730016578691241,11.69994678839896,4.811509612871942,7.211666528390868,7.211666528390868,8.490068394970699,,,6.076340548662117e+18,0.65935,19.932976,1.551615,0.6868,0.6179,-0.381,0.208,,,,optical-faint?,,PLAUSIBLE-CLASS,"obscured Galactic transient / YSO flare (plane, b=0.3 deg)","CatWISE 0.98"" W1=14.06 W1-W2=0.60 (reddened/YSO-like); Gaia G=19.9 no plx; no prior X-ray; x7 rise",True,,,0.98783374,0.99859494,27.15925,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J163528.6-480601,248.86952044061243,-48.10055510565408,0.5020210104482121,336.5553337996082,-0.4081414917674341,strong,fade,7697.0337,7739.5015,3.9983475,10.040799,3.7228562e-12,9.348976e-12,0.4065954482613396,0.0913686522571378,2.330565308351363,7.169777523046403,7.169777523046403,19.68007117261741,,,5.941143224529297e+18,0.448398,9.598155,1.521281,0.9092,0.0174,0.203,-0.961,HD 330993,*,0.4530260882360122,SIMBAD:*,,IDENTIFIED,HD 330993 (*),"SIMBAD * at 0.5""; ART-XC counterpart 2E 1631.7-4759 (X-RAY BINARY?)",False,,,0.975162,0.9354458,562.8279,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J064734.7+280622,101.89469329163268,28.106136045310155,0.738678426282481,187.14775220061887,11.630451064518724,strong,rise,1367.2415,37.15687,1.259989,0.18041167,1.1731742e-12,1.6798107e-13,7.131032182477808,9.96611275193265,5.153507597472849,7.165687689487436,7.165687689487436,12.16121290911755,,,3.386289728137231e+18,0.294801,15.880992,0.629908,3.8298,0.0516,51.994,-24.548,V* IR Gem,CV*,0.6270014672548728,SIMBAD:CV*,,IDENTIFIED,V* IR Gem (CV*),"SIMBAD CV* at 0.6""",False,,,0.9982808,0.9901943,18.684473,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J041222.3-690819,63.09314631562407,-69.1387960084712,0.8962667444232711,282.32022584382764,-38.96302238065198,strong,rise,543.77893,13.866611,0.17568788,0.025594005,1.6358276e-13,2.3830545e-14,7.008963483865927,11.067247732875655,4.5807586959659385,7.164706119734678,7.164706119734678,9.59552519835784,,,4.666502552883577e+18,2.569076,17.976131,1.373198,-0.0978,0.1203,0.614,-0.027,LEDA   14640,Sy1,2.5768547530368537,SIMBAD:Sy1,,IDENTIFIED,LEDA   14640 (Sy1),"SIMBAD Sy1 at 2.6""",False,,,0.81608176,0.99305713,47.011017,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J160049.7-233843,240.20720654606225,-23.645475572605296,0.7909249799311066,349.4042885234912,21.68471537050576,strong,rise,842.725,17.09806,0.67428124,0.089078724,6.278224e-13,8.294109e-14,7.728893812076866,10.590274385280422,5.255595915712251,7.16064105683092,7.16064105683092,11.124306426624017,,,6.236346909562824e+18,0.334401,13.457878,2.413459,7.1625,0.0187,-12.397,-25.654,2MASS J16004973-2338432,Or*,0.5752359260652455,SIMBAD:Or*,,IDENTIFIED,2MASS J16004973-2338432 (Or*),"SIMBAD Or* at 0.6""",False,,,0.9996568,0.9993793,17.131805,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J053654.0-025316,84.22512019065644,-2.887860747851269,1.0026829505975163,206.8596159793374,-17.87778710948276,strong,rise,643.8125,13.741613,0.5111879,0.06659834,4.7596643e-13,6.200963e-14,7.837317087459621,11.12027886938824,5.077299687537144,7.15195348415766,7.15195348415766,9.497226449008869,,,3.2160798993176064e+18,1.25273,12.913879,1.385073,2.6092,0.0154,0.795,-0.698,V* V2715 Ori,Or*,1.246769601468712,SIMBAD:Or*,,IDENTIFIED,V* V2715 Ori (Or*),"SIMBAD Or* at 1.2""",False,,,0.9997947,,18.530989,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J142423.4-695758,216.09777382918315,-69.96629404310299,0.8344800596319434,310.7873752346922,-8.525052927607247,strong,fade,816.5706,981.8028,0.37213042,1.1162332,3.4649017e-13,1.0393234e-12,0.3404007307697123,0.0423595681414085,2.5743718664883266,7.110425819140915,7.110425819140915,9.30161185003684,,,5.846300382299656e+18,2.023891,12.426583,0.656235,0.9158,0.0134,-1.705,-3.181,V* VY Cir,EB*,2.0167430622164155,SIMBAD:EB*,,IDENTIFIED,V* VY Cir (EB*),"SIMBAD EB* at 2.0""",False,,,0.70234156,0.97731423,39.01505,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J143308.0-772941,218.2836668490748,-77.4949552731067,0.975414329589845,308.4739186514375,-15.731162937146715,strong,rise,571.4542,17.837154,0.32165897,0.04630672,2.9949627e-13,4.3116125e-14,7.092541997886008,10.504348899586718,4.798301364648399,7.047689074689278,7.047689074689278,9.775965482315604,,,5.785955984397604e+18,0.443853,20.048504,1.576042,0.1677,0.6185,0.238,-0.44,1RXS J143309.4-772943,X,4.447199865938908,SIMBAD:X,,PLAUSIBLE-CLASS,"known X-ray source (1RXS J143309.4-772943), class unset",SIMBAD X; prior X-ray: none,False,,,0.99246615,0.9954825,12.787014,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J064011.8-255342,100.04931939078168,-25.89509938353798,0.6176888254513787,235.23530234848135,-13.7916413951036,strong,rise,2672.0925,93.82979,1.6766284,0.2721954,1.5611065e-12,2.534408e-13,6.289357467102911,8.800688081658494,5.017926428487673,6.991995038006283,6.991995038006283,16.13522469597751,,,2.920397681893112e+18,2.08461,16.280165,1.578664,0.1205,0.0628,-0.548,-0.247,MCG-04-16-015,Sy1,2.0750153728194114,SIMBAD:Sy1,,IDENTIFIED,MCG-04-16-015 (Sy1),"SIMBAD Sy1 at 2.1""; ART-XC counterpart 2RXS J064011.5-255337 (SEYFERT)",False,,,0.5502316,0.9994939,226.80724,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J103100.6+202834,157.75262438247478,20.476128294141063,0.9808369028231578,216.980125898358,57.30856385529256,strong,rise,629.5203,17.50514,0.76939154,0.115395054,7.163795e-13,1.07444185e-13,6.807857591954912,10.583963706567948,4.535373314940744,6.977631047903921,6.977631047903921,8.958771593251681,,,7.206946189161046e+17,2.506082,19.298265,0.479015,1.9311,0.2277,-10.079,-29.951,V* IL Leo,CV*,2.0099527093565905,SIMBAD:CV*,,IDENTIFIED,V* IL Leo (CV*),"SIMBAD CV* at 2.0""",False,,,0.98335844,0.24735071,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J085117.7-273607,132.82379676674475,-27.60219775227626,1.1256865590019565,251.59151731402812,10.524209483732044,strong,fade,411.25665,534.8782,0.46618083,1.282976,4.3406037e-13,1.1945773e-12,0.371010432915109,-0.0382490419980188,2.1952732767624137,6.962677976582166,6.962677976582166,6.395388281185166,,,5.648942030830217e+18,1.445863,12.204374,1.131535,1.6007,0.0145,-14.853,17.109,UCAC4 312-052853,Pe*,1.4944553220736423,SIMBAD:Pe*,,IDENTIFIED,UCAC4 312-052853 (Pe*),"SIMBAD Pe* at 1.5""",False,,,0.99522275,0.9896227,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J132329.4-581017,200.8725194276996,-58.17150668241159,0.8587825756133516,307.1605664219461,4.436836445625783,strong,rise,858.0523,23.527996,0.48241946,0.07605948,4.4918014e-13,7.0818887e-14,6.476221639043591,9.758025639845998,4.647238271465212,6.946287519916642,6.946287519916642,10.968316138678952,,,6.062314250648623e+18,0.575827,14.490707,3.050625,8.2092,0.1181,-29.307,-15.99,Gaia DR3 6062314250648623360,*,1.093298157557527,SIMBAD:*,,IDENTIFIED,Gaia DR3 6062314250648623360 (*),"SIMBAD * at 1.1""",False,,,0.94604313,0.99879026,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J075438.3-515246,118.65990918709812,-51.879548799425415,1.062144358068024,265.5284617806309,-12.071560607798483,strong,rise,419.0521,10.714157,0.22256559,0.031278618,2.0723054e-13,2.912348e-14,7.265419995420962,11.242824697387467,4.52944751318198,6.930182846432184,6.930182846432184,8.177988160017243,,,5.513633243696038e+18,1.658202,17.065882,3.04892,6.129,0.0538,-6.035,21.919,,,,Galactic-star/CV? (red-dwarf locus: flare star?),,PLAUSIBLE-CLASS,Galactic flare star / CV (red-dwarf flare locus),Gaia plx 6.13+-0.05; prior X-ray: none,False,,,0.8829857,0.9805059,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J151559.2-360234,228.9970315117771,-36.04283293613414,0.8204093200003291,333.06727319824614,18.23256360545994,strong,rise,888.2421,15.948729,0.8308675,0.1150146,7.736197e-13,1.0708994e-13,7.376138707883315,10.026801326018465,5.113973170633771,6.9142178322479415,6.9142178322479415,11.645828725236138,,,6.199896346751788e+18,0.418231,16.630419,0.779292,-0.1759,0.0745,-0.016,0.024,2MASS J15155929-3602337,AG?,0.4179207938746771,SIMBAD:AG?,,IDENTIFIED,2MASS J15155929-3602337 (AG?),"SIMBAD AG? at 0.4""",False,,,0.99929535,0.9998965,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J124129.1+190456,190.3713348470941,19.08228313085776,1.3011348559792235,286.5500640409865,81.6356905213233,strong,rise,304.42966,7.670277,0.3257534,0.043027427,3.0330857e-13,4.006278e-14,7.730255018478759,12.069299981820842,4.440610760988977,6.847113857102695,6.847113857102695,7.127182683108137,,,3.9481280065811215e+18,0.74979,13.478609,3.061527,41.4451,0.0214,73.706,-306.284,G  59-34,PM*,4.605290662435642,SIMBAD:PM*,,IDENTIFIED,G  59-34 (PM*),"SIMBAD PM* at 4.6""",False,,,0.9994493,0.99334425,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J074333.7-555402,115.89074087830254,-55.90075690847885,0.9209211162778944,268.4285723077673,-15.371729647486667,strong,rise,599.38885,21.25574,0.26422814,0.043227248,2.4602247e-13,4.0248834e-14,6.241252121057662,9.92801295140092,4.29536806367825,6.759284171033925,6.759284171033925,9.354908636380712,,,5.487855983855799e+18,0.419603,16.910675,0.780222,-0.0538,0.0424,0.007,0.064,Gaia DR3 5487855983855799424,AGN,0.419379010287135,SIMBAD:AGN,,IDENTIFIED,Gaia DR3 5487855983855799424 (AGN),"SIMBAD AGN at 0.4""",False,,,0.99966806,0.99973464,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J172927.8-441605,262.365883501494,-44.26809969195391,0.7091352928297153,345.29447737757425,-5.460672963029914,strong,fade,1328.2186,1481.6763,1.0921056,3.0843465,1.0168581e-12,2.871831e-12,0.3615361526532802,0.0645023623786582,2.4849386775741165,6.74465064820821,6.74465064820821,10.94199156793347,,,5.952534847868326e+18,0.397303,14.061649,2.386264,4.9991,0.0208,-4.945,-21.202,Gaia DR3 5952534847868325888,Y*?,0.1775995095867628,SIMBAD:Y*?,,IDENTIFIED,Gaia DR3 5952534847868325888 (Y*?),"SIMBAD Y*? at 0.2""; in MKM eRASS1 Galactic-transient catalog",False,,,0.99815196,0.99861133,29.6151,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
pair,3eRASS J011731.0-553459,19.37941093926632,-55.58323328150232,0.8271689416753197,295.2869604437483,-61.15622759354903,strong,rise,877.0423,40.846355,0.67393607,0.11128743,6.2750104e-13,1.0361959e-13,6.1833359181068905,9.369747421481298,4.4554072965087705,6.6934281202832295,6.6934281202832295,10.507534820548344,,,4.913636895241116e+18,0.386058,18.703566,0.918921,0.0936,0.1514,0.47,0.222,2dFGRS TGS827Z078,AGN,0.3852140749289838,SIMBAD:AGN,,IDENTIFIED,2dFGRS TGS827Z078 (AGN),"SIMBAD AGN at 0.4""",False,,,0.9995177,0.999646,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished,1eRASS J011706.7-732648,19.27808880357431,-73.44681616595088,5.4022775,300.4130245485905,-43.55564450123602,,,,1115.0339,,11.1238365,,1.035739e-11,,,,,,,,,4.686397597319098e+18,9.444831,18.013674,1.450567,0.2039,0.1075,0.623,-1.376,2MASS J01170701-7326580,RB?,9.42212301487935,SIMBAD:RB?,no DR2 entry: fade OR DR2 confusion dropout (arXiv:2607.27772 S3.2.5),ARTIFACT,SMC X-1 field: split/moved detection of a piled-up HMXB,"ART-XC SRGA J011704.8-732638 = SMC X-1 at 13""; DR2 source 13.9"" away at 54 ct/s (UID_DR1 crosswalk miss at 4x pos-err); UL presence 95.5 - flux very much still there",True,ARTIFACT-SPLIT/MOVED,95.54507870476228,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished,1eRASS J114724.4-495303,176.85173264720294,-49.88421019660567,1.0617273,292.47795071463537,11.683381183225691,,,,1060.8835,,2.2895696,,2.1318153e-12,,,,,,,,,5.369414461016306e+18,0.681539,8.915844,0.819843,8.7901,0.0133,-34.73,-9.758,HD 102458,Or*,1.2446791781711668,SIMBAD:Or*,no DR2 entry: fade OR DR2 confusion dropout (arXiv:2607.27772 S3.2.5),ARTIFACT,"erbox confusion dropout (bright neighbor 32.8"")","DR2 neighbor 9.2 ct/s at 32.8"" (also ART-XC UNIDENT 23""); UL presence 3.85 - flux still present; DET_LIKE 1061 dropout = exactly the paper Sect. 3.2.5 bright-source failure mode",True,ARTIFACT-CONFUSION,3.851401920230584,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished,1eRASS J050558.2-680146,76.4926966917543,-68.0296573463546,3.0407014,278.83843273033614,-34.802237626213504,,,,553.63104,,2.5211382,,2.3474285e-12,,,,,,,,,4.66140071163954e+18,2.648088,19.512169,0.90151,-0.1143,0.2839,-0.378,0.124,,,,optical-faint?,no DR2 entry: fade OR DR2 confusion dropout (arXiv:2607.27772 S3.2.5),ARTIFACT,indeterminate: inside bright-source halo (LMC),"13.0 ct/s DR2 source 16.6"" away dominates; UL server insensitive at position (presence 0.0, Flag_pos set); cannot separate fade from erbox dropout - paper Sect. 3.2.5 regime either way",True,INDETERMINATE-HALO,0.0,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished,1eRASS J053323.7-645745,83.34884672385304,-64.9627696285099,1.3334049,274.66606683133125,-32.61085315170593,,,,308.02405,,0.07186741,,6.691565e-14,,,,,,,,,4.660885452941478e+18,1.846394,19.710754,0.394558,0.2592,0.3229,0.61,-0.592,,,,optical-faint?,no DR2 entry: fade OR DR2 confusion dropout (arXiv:2607.27772 S3.2.5),ARTIFACT,absorbed into extended emission (LMC diffuse),"DR2 extended source (EXT_LIKE=136) 28.6"" away; UL presence 2.19 - flux still present at position; paper Sect. 3.2.5/5.3 regime",True,ARTIFACT-EXTENDED,2.1861962057896127,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
vanished,1eRASS J073144.0-470001,112.93349727990255,-47.0003095888563,1.9542542,259.3389243186019,-13.13912288921002,,,,287.9319,,0.47143817,,4.3895549e-13,,,,,,,,,5.507465876817019e+18,0.807797,10.790849,1.24042,2.4318,0.0113,-2.843,7.809,CD-46  3212,*,0.8467145733230126,SIMBAD:*,no DR2 entry: fade OR DR2 confusion dropout (arXiv:2607.27772 S3.2.5),ARTIFACT,erbox confusion dropout (paper Sect. 3.2.5),"UL presence 2.25; bright-neighbor sep 16.422498942701093""",False,ARTIFACT-CONFUSION,2.2516923687584267,,,,"services 2026-08-14: CDS X-Match (2RXS J/A+A/588/A103, XMMSL3 IX/71, CSC2.1 IX/70, 2SXPS IX/58, CatWISE II/365, GaiaDR3 var I/358, ART-XC J/A+A/687/A183, MKM J/MNRAS/544/885); HEASARC xmmssc(5XMM); NWAY eRASSc3 27Jul2026; DR2 UL server erodat; SIMBAD; TNS; ASAS-SN SkyPatrol v2"
