source_id,verdict,in_footprint,l,b,ra,dec,phot_g_mean_mag,nss_parallax,period_d,significance,class_det,cuts_eb26,det_dr2,det_dr1,det_hard,sep_arcsec,ero_iauname,det_like_0,ml_flux_1,ml_rate_1,log_fx_fopt,l_x_erg_s,hr1,hr2,hr3,dr1_rate_1,rate_ratio_dr2_dr1,uid_dr1,flag_opt,nway_p_any,nway_sep,notes
2010172929375186304,SPURIOUS,False,108.84123751078089,-2.154863203076539,345.7592098738708,57.7206223089961,13.761632,0.9474750601773788,736.167,6.9,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
6328149636482597888,CONFIRMED,True,339.4642388370678,45.22812966196444,218.0862015987908,-10.366347345725677,13.33589,1.231583665886212,736.018,89.9,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Gaia NS1
5593444799901901696,SPURIOUS,True,244.3225911673198,-5.753490081117277,112.68478181633505,-30.460562649449365,14.421466,0.6025846457887121,1038.79,6.5,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
6588211521163024640,SPURIOUS,False,9.29959865765813,-51.94594498179453,329.02330437977974,-35.37793714753184,14.190253,0.9962129673562496,943.333,10.4,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
6001459821083925120,SPURIOUS,True,331.5361783329328,11.00131660231215,232.7220819781982,-42.842656230072,13.598905,0.8897353029874661,563.833,19.7,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
5644387063402978304,UNKNOWN,True,249.7343210538456,4.212599198519016,125.78875231164382,-29.882167446828923,13.962376,0.4774538851424834,879.926,6.9,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,No RV follow-up
1007185297091149824,CONFIRMED,False,152.2641788785475,22.121446254635003,98.68566937075718,62.93381334372517,14.617752,0.6359082872521978,1120.136,9.8,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1749013354127453696,SPURIOUS,False,52.4875221500775,-18.39125417171422,308.3135998594323,7.9794516147178145,14.493727,0.6131895266605334,932.08,7.9,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
5954343888087990656,SPURIOUS,True,346.1572418819302,-10.696022186456927,269.3803379717826,-46.20880792807652,12.869043,1.082619186422103,702.452,7.1,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
4590978336125467776,SPURIOUS,False,57.92030319310326,21.4850976552557,272.99052319289547,31.12088613382398,14.280363,0.5813054985087316,682.323,6.6,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
6152333294796189568,SPURIOUS,True,301.1197304897192,23.16770460469925,190.6947651777904,-39.673575949047,14.691758,0.5250721564638016,1093.379,5.7,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
4384513795007410048,SPURIOUS,False,20.148142332871597,26.239372308798835,253.9037182248012,1.4304512452394609,13.499331,1.0183191136689642,745.201,16.7,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
5580526947012630912,CONFIRMED,True,245.8209430826737,-18.06522780967134,99.94918469941176,-36.930975197531296,13.359833,1.126329675192154,654.326,12.9,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
6054379247042197504,CONFIRMED,True,298.0301858935535,-0.4664131955484548,182.0392367597993,-62.92552172318964,14.872497,0.8234872153479378,807.552,7.4,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
6687541573416724608,UNKNOWN,False,0.8446408642730379,-31.014579979466543,301.9269017124006,-39.8015386294896,12.0742235,2.8082304394716804,1125.071,20.1,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,RV follow-up incomplete
4099356347737522432,UNKNOWN,False,18.095610978716188,-6.733211446975077,282.1668711392755,-16.247050832361214,13.814686,1.1968742415803275,718.34,9.4,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,No RV follow-up
3869650535947137920,SPURIOUS,True,236.9520242105155,55.90243195034571,161.5248243966511,10.049538839800864,12.938148,1.6639449413127771,570.036,34.0,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
3649963989549165440,OTHER,True,347.9297509422578,52.47268112130293,218.37859587107465,-1.245269725113752,14.299598,1.3668987374912254,892.531,40.2,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,NS candidate with an sdB primary
6593763230249162112,SPURIOUS,False,0.5970539387092987,-57.960662862464176,337.21392674986606,-39.72191507619949,13.537497,1.2858263202436686,679.888,23.3,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
1058875159778407808,CONFIRMED,False,140.71369864396598,46.8785254377979,162.24768385859915,65.79879100524002,14.520771,0.9006385762523137,835.682,33.0,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1350295047363872512,CONFIRMED,False,71.21637872446694,31.043439036192872,264.983588681473,45.03814841035446,13.523132,1.1171896830519994,657.242,34.1,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1732878914341314944,CONFIRMED,False,54.07369143462075,-27.151407538223253,316.51154922493095,4.447185534594593,13.942667,0.9930370285507314,648.097,6.8,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
809741149368202752,CONFIRMED,False,173.35808336507114,52.85678880167924,151.78671515668003,44.89660263343213,14.908419,1.3832683337826768,922.389,13.5,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
6092954989675820416,SPURIOUS,True,319.08147469387006,12.797202690267666,216.34462187384025,-47.10755295456505,13.674644,1.0830989003496154,883.079,14.1,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
3662912491312811008,SPURIOUS,True,324.02509170347787,61.16204246634744,202.85581652735425,-0.0614708029671454,12.605369,2.6148019210363462,237.156,7.9,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
5839182174066052224,SPURIOUS,True,305.6063257436738,-10.918889615649366,202.1961478798044,-73.5964104527285,12.988483,2.3885439793273817,331.777,11.0,3,True,True,True,False,0.36,3eRASS J132847.1-733547,182.94857788085938,1.0079839117245817e-13,0.1082574725151062,-2.4311531995422744,2.1144081472782723e+30,0.820532756656171,-0.3198136718172542,-0.5489846129439455,0.08142480254173279,1.3295392698019848,120616500122,0,0.9994615316390991,0.30438852310180664,RVs inconsistent with orbital solution
1695294922548180224,CONFIRMED,False,108.95730360210432,42.15441642546707,226.47837991158295,71.13442577860003,13.119968,1.343517002737875,601.178,79.9,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
2080945469200565248,CONFIRMED,False,79.07812050473314,4.915326301229799,302.86748865097246,42.72570951272269,13.29416,1.3905876523580052,196.64,54.3,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
2426116249713980416,CONFIRMED,False,110.6535129647028,-72.05136982144995,9.04909974123131,-9.54391975906568,13.024138,1.6458687244608092,711.703,24.8,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1028887114002082432,CONFIRMED,False,165.59106062265678,35.16860800590206,126.1539212788307,52.907593463648645,13.593007,1.633643001224257,994.417,24.5,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
6791860144283753984,SPURIOUS,False,9.103468241265944,-35.906083691777106,309.5642173963551,-33.96231437058632,12.799685,1.845708822080696,935.83,12.0,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,RVs inconsistent with orbital solution
5136025521527939072,CONFIRMED,True,191.9919123580534,-74.63467812878464,28.212043189471043,-20.818233797093708,12.047791,2.4458867382250764,536.9,60.3,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
2397135910639986304,CONFIRMED,False,34.85594022578076,-61.000708463661695,341.2023567424176,-22.602092719582227,13.346148,2.042132357330552,916.016,43.8,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1144019690966028928,CONFIRMED,False,133.76298752275224,32.111175638859805,133.35495242573396,79.35526156574596,13.57053,2.0503597895438817,1401.86,23.6,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
4524807699152454144,CONFIRMED,False,48.830797769056375,12.188881222930688,278.85490259917,19.54710756608152,14.796396,0.7720529018874677,947.201,15.9,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Solution OK; some residual scatter
5530442371304582912,CONFIRMED,True,260.91156937104665,-11.916998048278812,115.56545366515516,-47.824071384914674,14.600246,1.0189222490534209,498.831,29.0,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
4637171465304969216,CONFIRMED,True,296.0864890982159,-40.2602097962723,34.46424807953482,-75.69816738358205,14.01124,1.1916242890460678,639.151,55.0,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1871419337958702720,CONFIRMED,False,80.46990452747424,-6.284926549681044,315.6196566831641,37.06370230070524,13.699476,1.514537196605183,479.313,72.1,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1854241667792418304,CONFIRMED,False,81.21923460264223,-12.625720492595097,321.9071052947525,33.27329527489936,14.871327,4.409240717875964,1430.334,55.5,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
3494029910469026432,CONFIRMED,True,284.8710130694055,38.67456946112629,177.72010872935115,-22.064034206995903,12.658866,1.7339877889600528,632.53,77.6,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
5820382041374661888,CONFIRMED,True,318.2170217300117,-11.502011557862184,238.39374306401123,-68.77867055804494,14.188475,1.3000406153877446,311.14,39.2,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
4922744974687373440,CONFIRMED,True,316.2677897263743,-59.79237374417508,0.8576708187630426,-56.07555417146945,14.47604,2.17541459843344,562.381,15.4,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
465093354131112960,CONFIRMED,False,135.0363699771485,-0.6855663243059396,37.53150945816518,59.84649970939564,13.088572,2.515971648446335,1046.37,24.2,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1748901959855337472,NOT_CO,False,51.02688980364307,-17.555010526407283,306.85788215468904,7.239428710008265,12.547352,2.3531412302532284,991.847,6.1,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,EB with P_ orb=1.02 d
747174436620510976,MARGINAL,True,191.3632596063641,54.25951163908184,151.83986255735587,34.1399263843874,13.9877,2.575070414557032,999.436,48.7,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,RVs marginally consistent with astrometric orbit
5446310318525312768,UNKNOWN,True,270.02230466513265,16.894391100568196,153.10299653711695,-35.620327622169455,10.372846,5.338610901439244,866.558,47.0,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,No RV follow-up
1581117310088807552,CONFIRMED,False,130.5810109253419,57.974232078801705,185.0533965728445,58.687901357245686,14.508785,4.567308179279272,927.314,175.6,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
6037767138131854592,UNKNOWN,True,348.01795972582056,13.44240379410578,245.8067164531332,-30.34161234246788,14.275907,1.6129544662045194,804.701,29.6,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,No RV follow-up
1434445448240677376,CONFIRMED,False,86.56635644324817,32.94418291595189,263.39531418225295,58.14627249960171,13.646986,1.4386065194247268,572.423,82.5,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1801110822095134848,CONFIRMED,False,80.7140868795747,-18.617636584399527,326.35323454626,28.6237779536269,12.1887665,4.156036440391789,893.583,92.2,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
4240540718818313984,CONFIRMED,False,41.03951876182725,-12.234556516927931,297.4278105380831,1.4919840722499071,14.611238,2.077808096055644,691.168,85.2,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1694708646628402048,CONFIRMED,False,108.84595948148964,44.44875012122156,222.3261615333452,69.31729222957162,13.199534,1.8169708338366852,632.034,114.9,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1522897482203494784,CONFIRMED,False,101.3423996692728,77.86207732108284,198.5173423070215,38.30118638513117,11.052851,12.447919346427884,45.517,156.6,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
6481502062263141504,CONFIRMED,True,351.97715097081124,-40.64829042563675,314.4932995956782,-47.70060780682431,13.579686,1.7350133305657331,229.684,48.5,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
2995961897685517312,CONFIRMED,True,219.16676624612256,-18.889975046398515,88.47149811045604,-13.832018959067552,12.9975,2.50391603966021,189.763,39.9,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
3184078579032750464,CONFIRMED,True,208.5880129021836,-34.02020032795401,70.35708884643444,-11.492742891018487,13.73133,1.4308553634988967,614.895,87.4,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
2032579979951732736,NOT_CO,False,64.3438761632758,4.768794270077654,293.69860746218814,30.01015019096773,14.207269,1.8312779495801943,215.447,63.1,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Possible EB
5355633933885075328,UNKNOWN,True,282.3379357531195,1.9180305880260016,155.2534797250136,-54.824002108569125,13.725297,1.4059346201004013,574.74,76.8,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,No RV follow-up
4466767229088016256,CONFIRMED,False,32.41293882993364,40.33235710597466,245.63224917118532,16.796709156336778,13.784063,1.332931253924247,776.604,116.1,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
3389767036738482432,CONFIRMED,True,190.65122749100252,-9.916661819444384,83.3155333478268,14.70633892612076,14.723441,1.849461015580504,717.231,55.5,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
2919995917769953408,CONFIRMED,True,235.6665620293592,-13.9917153873712,100.03265518725048,-26.358860147195028,14.970135,2.292858923449565,456.774,23.2,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
5039979680444075392,CONFIRMED,True,199.32198235640809,-83.56324969244785,19.789796709276565,-25.44418476626667,12.719213,2.66966160698902,553.305,83.8,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1683575679079854848,CONFIRMED,False,128.92174987942272,47.34830719825986,181.35300550388655,69.24106646450797,14.29955,1.3731760286033063,795.566,49.6,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1579254496872812032,CONFIRMED,False,118.55715668007186,56.68047748734784,197.7082287510445,60.2827260450899,14.497244,1.5733460952919118,601.462,64.8,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
5283631903842076032,UNKNOWN,True,276.2650153639824,-26.52987286143733,98.1681330919954,-66.24074950618873,13.305844,3.3765738366764197,90.754,31.3,3,False,False,False,False,,,,,,,,,,,,,0,-1,,,No RV follow-up
220012968211559296,CONFIRMED,False,158.97569783463803,-13.71703024446296,57.980162480068415,36.22552928331026,13.930196,3.1930943834375656,196.341,25.3,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,Good solution
1349949010439190912,SPURIOUS,False,73.4484278247226,27.905978666775194,269.8884381838814,46.41662716665081,16.606823,8.469953497969364,127.73539631364773,19.157179,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic thin store, scenario thin"
1342378666723266304,SPURIOUS,False,61.59697237300784,30.643566097797503,263.4870119415716,36.84934623990322,17.323904,3.9251438699256136,818.753013251239,20.395765,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic thin store, scenario thin"
4970585103570821376,SPURIOUS,True,236.43857353815488,-70.5311698996884,34.29459110354882,-33.24522764149738,17.188044,2.0926942703974416,856.1195402857727,23.978706,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic thin store, scenario thin"
1579254496872812032,CONFIRMED,False,118.55715668007186,56.68047748734784,197.7082287510445,60.2827260450899,14.497244,1.5733460952919118,601.4623670644385,64.75066,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic thin store, scenario thin"
1464711807899087872,CONFIRMED,False,88.3759401551908,85.6066248933146,195.75651261665345,30.71660800133965,13.816935,5.674693055576858,847.2039967977466,50.585835,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic thin store, scenario thin"
5933215127248291456,SPURIOUS,True,330.0021536582552,-1.2226200721043776,242.47913452049832,-53.32518666810723,13.48727,0.4237578247089154,833.2210330838159,34.509766,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic thin store, scenario thin"
1919775721898098688,CONFIRMED,False,106.312113363035,-22.04360893485168,353.12480702135474,38.26721740384721,13.945654,3.0451236817571217,754.941790181835,73.42678,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic thin store, scenario thin"
3403056073573564160,CONFIRMED,True,186.25739273967167,-4.816610006997305,85.47892046067875,21.09016360401059,16.023014,2.909186631150336,891.8801038253795,10.962963,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic thin store, scenario thin"
6140530793386059264,CONFIRMED,True,304.02383297369266,22.9810284504198,194.1694719773964,-39.87961194203526,16.027472,2.855238481163711,607.2362625692613,44.462646,3,True,False,False,False,,,,,,,,,,,,,0,-1,,,"synthetic thin store, scenario thin"
