source_id,release,source_id_dr3,nss_solution_type,orbit_source,orbit_period_d,orbit_significance,orbit_a0_mas,queue_bin,queue_rank,n_transits_fetched,n_transits_used,f2_single_star,parallax_mas,excess_noise_mas,fit_model,fit_seconds,verdict,verdict_scope,verdict_basis,verdict_confidence,verdict_confidence_basis,flag_alias_1yr,flag_low_lat,flag_hi_sigma_ti2,flag_xray_active,flag_dust_unresolved_south,flag_dust_sigma_fragile,flag_astrom_quiet,schema_version,verdict_source,verdict_source_version,config_version,epoch_data_release,epoch_data_structure,gaiasupdate_version,produced_utc,run_id,notes
4866673523803521408,"SYNTHETIC (M8 rehearsal, not a real release)",4866673523803521408,Orbital,gaiadr3.nss_two_body_orbit,673.0801802838803,31.114935,,not_in_queue,-1,60,500,9.1759,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
184822544510516608,"SYNTHETIC (M8 rehearsal, not a real release)",184822544510516608,Orbital,gaiadr3.nss_two_body_orbit,1090.7446283586537,6.5189056,,not_in_queue,-1,60,500,3.0272,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
5616332818057030144,"SYNTHETIC (M8 rehearsal, not a real release)",5616332818057030144,Orbital,gaiadr3.nss_two_body_orbit,668.50798581388,23.881638,,not_in_queue,-1,60,500,16.9311,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
5866047886034161408,"SYNTHETIC (M8 rehearsal, not a real release)",5866047886034161408,Orbital,gaiadr3.nss_two_body_orbit,1263.7970667608115,5.238352,,not_in_queue,-1,60,500,5.0427,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
997517085189153408,"SYNTHETIC (M8 rehearsal, not a real release)",997517085189153408,Orbital,gaiadr3.nss_two_body_orbit,904.0514981205092,20.111532,,not_in_queue,-1,60,500,2.8558,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
2707427266048619392,"SYNTHETIC (M8 rehearsal, not a real release)",2707427266048619392,Orbital,gaiadr3.nss_two_body_orbit,1278.4098952434008,6.844654,,not_in_queue,-1,60,500,0.5024,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
445356433215633536,"SYNTHETIC (M8 rehearsal, not a real release)",445356433215633536,Orbital,gaiadr3.nss_two_body_orbit,1007.4333819590094,13.720748,,not_in_queue,-1,60,500,15.4309,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
414154831541012224,"SYNTHETIC (M8 rehearsal, not a real release)",414154831541012224,Orbital,gaiadr3.nss_two_body_orbit,873.5349491646922,32.165005,,not_in_queue,-1,60,500,-0.8982,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
3105826332188487808,"SYNTHETIC (M8 rehearsal, not a real release)",3105826332188487808,AstroSpectroSB1,gaiadr3.nss_two_body_orbit,1584.593445716372,7.688575,,not_in_queue,-1,60,500,12.693,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
5237045974156042368,"SYNTHETIC (M8 rehearsal, not a real release)",5237045974156042368,Orbital,gaiadr3.nss_two_body_orbit,883.8318178891777,12.28771,,not_in_queue,-1,60,500,2.5291,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
5452153810508370944,"SYNTHETIC (M8 rehearsal, not a real release)",5452153810508370944,Orbital,gaiadr3.nss_two_body_orbit,769.3421108973868,24.7352,,not_in_queue,-1,60,500,1.0663,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
2197825891700923520,"SYNTHETIC (M8 rehearsal, not a real release)",2197825891700923520,Orbital,gaiadr3.nss_two_body_orbit,590.4254687997973,38.914806,,not_in_queue,-1,60,500,0.2232,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
5967831635899924480,"SYNTHETIC (M8 rehearsal, not a real release)",5967831635899924480,Orbital,gaiadr3.nss_two_body_orbit,716.0999933805186,23.562654,,not_in_queue,-1,60,500,13.1751,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
190921776028568064,"SYNTHETIC (M8 rehearsal, not a real release)",190921776028568064,Orbital,gaiadr3.nss_two_body_orbit,205.3843423147312,30.077003,,not_in_queue,-1,60,500,6.4771,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
2212576974046913280,"SYNTHETIC (M8 rehearsal, not a real release)",2212576974046913280,Orbital,gaiadr3.nss_two_body_orbit,753.8809352427447,42.140537,,not_in_queue,-1,60,500,4.3504,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
1844729174222535936,"SYNTHETIC (M8 rehearsal, not a real release)",1844729174222535936,Orbital,gaiadr3.nss_two_body_orbit,706.3421807999085,15.839739,,not_in_queue,-1,60,500,13.1888,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
2041415517917809152,"SYNTHETIC (M8 rehearsal, not a real release)",2041415517917809152,Orbital,gaiadr3.nss_two_body_orbit,822.1489220763015,25.160923,,not_in_queue,-1,60,500,9.5244,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
2995037723803290624,"SYNTHETIC (M8 rehearsal, not a real release)",2995037723803290624,Orbital,gaiadr3.nss_two_body_orbit,396.6278243058528,11.271502,,not_in_queue,-1,60,500,14.6358,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
5323256133941587584,"SYNTHETIC (M8 rehearsal, not a real release)",5323256133941587584,AstroSpectroSB1,gaiadr3.nss_two_body_orbit,513.9979046382145,32.85103,,not_in_queue,-1,60,500,12.692,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
4303914885419294464,"SYNTHETIC (M8 rehearsal, not a real release)",4303914885419294464,AstroSpectroSB1,gaiadr3.nss_two_body_orbit,3094.3975668811336,5.198296,,not_in_queue,-1,60,500,1.7944,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
4532641685136021760,"SYNTHETIC (M8 rehearsal, not a real release)",4532641685136021760,AstroSpectroSB1,gaiadr3.nss_two_body_orbit,1651.386160594735,13.106705,,not_in_queue,-1,60,500,12.106,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
1578739032079337472,"SYNTHETIC (M8 rehearsal, not a real release)",1578739032079337472,Orbital,gaiadr3.nss_two_body_orbit,177.39431734005777,28.637133,,not_in_queue,-1,60,500,18.9113,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
408290659294656896,"SYNTHETIC (M8 rehearsal, not a real release)",408290659294656896,Orbital,gaiadr3.nss_two_body_orbit,836.335637124263,42.074635,,not_in_queue,-1,60,500,11.0528,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
6453094358292937984,"SYNTHETIC (M8 rehearsal, not a real release)",6453094358292937984,AstroSpectroSB1,gaiadr3.nss_two_body_orbit,330.00841638930245,209.47134,,not_in_queue,-1,60,500,15.8751,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
6222363389392306432,"SYNTHETIC (M8 rehearsal, not a real release)",6222363389392306432,Orbital,gaiadr3.nss_two_body_orbit,759.7022998252465,38.55482,,not_in_queue,-1,60,500,6.1497,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
5727389574127623296,"SYNTHETIC (M8 rehearsal, not a real release)",5727389574127623296,Orbital,gaiadr3.nss_two_body_orbit,308.7034065341478,36.157486,,not_in_queue,-1,60,500,11.0249,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
918884823934253568,"SYNTHETIC (M8 rehearsal, not a real release)",918884823934253568,Orbital,gaiadr3.nss_two_body_orbit,566.0399455363885,62.415565,,not_in_queue,-1,60,500,3.0301,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
5989922130185469696,"SYNTHETIC (M8 rehearsal, not a real release)",5989922130185469696,OrbitalAlternative,gaiadr3.nss_two_body_orbit,665.0918327518544,22.732111,,not_in_queue,-1,60,500,11.0913,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
2033714366725377536,"SYNTHETIC (M8 rehearsal, not a real release)",2033714366725377536,Orbital,gaiadr3.nss_two_body_orbit,930.8926522570116,27.293394,,not_in_queue,-1,60,500,13.0586,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
2177591510494987776,"SYNTHETIC (M8 rehearsal, not a real release)",2177591510494987776,AstroSpectroSB1,gaiadr3.nss_two_body_orbit,1333.8795013005465,14.686799,,not_in_queue,-1,60,500,5.7802,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
2141555218744505856,"SYNTHETIC (M8 rehearsal, not a real release)",2141555218744505856,Orbital,gaiadr3.nss_two_body_orbit,639.1016056327444,67.60744,,not_in_queue,-1,60,500,3.0441,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
5838799926283672704,"SYNTHETIC (M8 rehearsal, not a real release)",5838799926283672704,Orbital,gaiadr3.nss_two_body_orbit,1069.1157349172486,5.594306,,not_in_queue,-1,60,500,17.6892,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
1806712730758727424,"SYNTHETIC (M8 rehearsal, not a real release)",1806712730758727424,Orbital,gaiadr3.nss_two_body_orbit,771.7340487052915,11.974769,,not_in_queue,-1,60,500,1.2335,,,SYNTHETIC,0.0,SPURIOUS,orbit_reality,epoch_astrometry_f2,HIGH,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
2164592289448420224,"SYNTHETIC (M8 rehearsal, not a real release)",2164592289448420224,Orbital,gaiadr3.nss_two_body_orbit,919.3437639697364,6.2929864,,not_in_queue,-1,60,500,9.8044,,,SYNTHETIC,0.0,CONFIRMED,orbit_reality,epoch_astrometry_f2,MEDIUM,synthetic,False,False,False,False,False,False,False,day1_verdict.v1,epoch_vet_harness,M8 SYNTHETIC rehearsal store (no_coverage); NOT a measurement,5,SYNTHETIC,SYNTHETIC,SYNTHETIC,2026-08-24T17:25:58Z,m8_synth_no_coverage_seed20261202,"synthetic no_coverage store, scenario no_coverage"
